"id","microred_id/id","institucion","codigo_eess","name","ubigeo","categoria","estado","condicion","telefono","responsable","inicio_actividad","direccion","ruc","tipo","coor_norte","coor_este"
"renipress.eess_00015936","renipress.microred_33_00_00","6","00015936","ENFERMERIA ESTACIÓN NAVAL LA CRUZ","240103","1","0","1","996111831","YAMALY MARTINA SIRIACO FLOREZ ","25/06/1998","CALLE MIRAMAR  N º 219 LA CRUZ","20153408191","2","",""
"renipress.eess_00016094","renipress.microred_35_00_00","5","00016094","UNIDAD EJECUTORA 020: SANIDAD DE LA PNP","150128","99","1","3","01-4832851","JULIAN ANIBAL VILLARREAL VALERIO ","01/05/1985","PSJE SAN GERMAN S/N CUADRA 2 - URB VILLACAMPA","20504380077","1","",""
"renipress.eess_00016336","renipress.microred_4_00_00","6","00016336","MARINA DE GUERRA DEL PERU","040101","2","1","3","054-201989","MILAR LUIS NUÑEZ DELGADO ","01/11/1982","OTROS JUAN MANUEL POLAR 111 / OVALO DE VALLECITO / CERCADO DISTRITO AREQUIPA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20153408191","2","-71.54311968","-16.4045887"
"renipress.eess_00016458","renipress.microred_24_00_00","6","00016458","PLATAFORMA ITINERANTE RIO NAPO","160108","3","0","1","251900","MAGALY MILAGROS GARCIA TRUJILLO ","01/06/2013","AV. LA MARINA CUADRA 7. ESTACION NAVAL CLAVERO","20153408191","2","",""
"renipress.eess_00016479","renipress.microred_8_00_00","6","00016479","ENFERMERIA DE LA DIRECCION DE CAPITANIAS Y GUARDACOSTAS","070101","1","0","1","01-2099300","RODOLFO ALFREDO INFANTE ALBIRENA ","02/01/1998","AV.JORGE CHAVEZ  102","20153408191","2","",""
"renipress.eess_00017024","renipress.microred_36_00_00","3","00017024","HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER","150113","8","1","3","01-2193500","MARCO ANTONIO IBARCENA REYES ","28/12/1956","AVENIDA AV FAUSTINO SANCHEZ CARRION S/N (EX. AV PERSHIN S/N) S/N AV FAUSTINO SANCHEZ CARRION S/N (EX. AV PERSHIN S/N) JESUS MARIA LIMA LIMA","20131369124","1","-77.0619786","-12.0871197"
"renipress.eess_00017336","renipress.microred_4_00_00","5","00017336","POSTA MEDICA PNP ""ISLAY"" REGSAL XI DIRTEPOL AREQUIPA","040701","2","1","3","054-534743","MIRIAM SANDRA SALAZAR RODRIGUEZ ","01/01/1985","CALLE CALLE FRANCISCO BOLOGNESI Nº 603 ALTO INCLAN DISTRITO MOLLENDO PROVINCIA ISLAY DEPARTAMENTO AREQUIPA","20504380077","2","",""
"renipress.eess_00017337","renipress.microred_4_00_00","5","00017337","POSTA MEDICA ""CHARCANI"" REGSAL XI DIRTEPOL AREQUIPA","040103","2","0","1","054-241966","CESAR AUGUSTO CARDENAS PAREDES ","01/01/1985","ESCUELA TECNICO SUPERIOR POLICIA NACIONAL DEL PERU ""CHARCANI""","20504380077","2","",""
"renipress.eess_00017365","renipress.microred_26_00_00","3","00017365","CENTRO DE SALUD MILITAR 3RA. BRIGADA BLINDADA - MOQUEGUA","180101","2","0","1","984584249","EDSON RAMIRO BUENO HINOJOSA ","31/10/2013","AV. PROLONGACION ANCASH S/N","20131369124","2","",""
"renipress.eess_00017391","renipress.microred_36_00_00","5","00017391","POLICLINICO COIP","150101","3","1","3","989245072","ROSA DEL PILAR INFANTE SAAVEDRA ","01/07/1977","AVENIDA ESPAÑA NÚMERO 323 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.0405391","-12.0580088"
"renipress.eess_00017519","renipress.microred_36_00_00","5","00017519","POLICLÍNICO PNP SAN BORJA","150130","3","1","3","2242188","VICTORIA HERMINIA CRUZ BENAVENTE DE BARDALEZ","17/02/1994","AVENIDA LAS ARTES NORTE NÚMERO 332 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.0052521","-12.0916789"
"renipress.eess_00017565","renipress.microred_8_00_00","6","00017565","TOPICO DE ENFERMERIA Y SERVICIO DE PSICOLOGÍA DEL LICEO NAVAL ""CAPITAN DE NAVIO GERMAN ASTETE""","070104","1","1","3","4206455 ANEXO 112","ROSARIO ACUÑA FERNANDEZ ","26/06/1984","CALLE CALLE GRITO DE HUARUA N° 310 URB GERMAN ASTETE DISTRITO LA PERLA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20153408191","2","-77.118441","-12.0737384"
"renipress.eess_00017566","renipress.microred_8_00_00","6","00017566","CONSULTORIO DE ENFERMERIA DE LA INSTITUCION EDUCATIVA INICIAL ""STELA MARIS""","070104","1","1","3","4206833","JEANETTE GUTIERREZ CUARESMA ","13/05/1985","CALLE CALLE GRITO DE HUARA N° 308 URB. GERMAN ASTETE DISTRITO LA PERLA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20153408191","2","",""
"renipress.eess_00017690","renipress.microred_2_00_00","5","00017690","POLICLINICO PNP CHIMBOTE","021801","3","1","3","043-323425","ANCELMO ROMAN CARHUACHIN SICCHA ","29/06/1984","AVENIDA PARDO 292 292 AV. PARDO 292 - CHIMBOTE CHIMBOTE SANTA ANCASH","20504380077","2","-78.5993972","-9.0732336"
"renipress.eess_00017691","renipress.microred_2_00_00","5","00017691","POSTA MEDICA PNP BUENOS AIRES","021809","2","0","1","043-323425","TEOBALDO FERNANDEZ ZAMORA ","13/07/1985","AV. PACIFICO S/N- NUEVO CHIMBOTE","20504380077","2","",""
"renipress.eess_00017692","renipress.microred_2_00_00","5","00017692","POSTA MEDICA PNP CASMA","020801","2","0","2","043-465102","TEOBALDO FERNANDEZ ZAMORA ","13/07/1985","PANAM. NORTE . PLAZA DE ARMAS - S/N- CASMA","20504380077","2","",""
"renipress.eess_00017693","renipress.microred_2_00_00","5","00017693","PUESTO DE SALUD PNP HUARMEY","021101","1","0","1","043-400245","TEOBALDO FERNANDEZ ZAMORA ","13/07/1985","AV.ALBERTO REYES CDRA 2 - HUARMEY","20504380077","2","",""
"renipress.eess_00017812","renipress.microred_36_00_00","6","00017812","LICEO NAVAL ALMIRANTE GUISE","150130","1","1","3","14758055","ANTONIA SALAS AGUIRRE ","15/04/1964","CALLE CALLE MONTI 350 SAN BORJA DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA","20537130416","2","",""
"renipress.eess_00017849","renipress.microred_22_00_00","5","00017849","POSTA MEDICA PNP CAÑETE","150510","99","1","3","01-2848487","OSCAR JAVIER LEVANO MIRANDA ","01/08/1996","AVENIDA AV. AUGUSTO B LEGUIA S/N -NUEVO IMPERIAL N?ERO S/N DISTRITO NUEVO IMPERIAL PROVINCIA CAÑETE DEPARTAMENTO LIMA","20504380077","2","-76.3160851","-13.0759881"
"renipress.eess_00018077","renipress.microred_30_00_00","5","00018077","POLICLINICO PNP MOYOBAMBA","220101","99","1","3","042561592","EDUARDO EDILBERTO DAVID TEMOCHE DIAZ ","01/01/1970","AVENIDA AV. GRAU 451 BARRIO DE CALVARIO DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN","20504380077","2","-76.971282","-6.0441596"
"renipress.eess_00018106","renipress.microred_1_00_00","5","00018106","POLICLINICO POLICIAL BAGUA GRANDE","010701","3","1","3","041-474081","LLORDI MOSQUEDA VALQUI ","01/05/1997","OTROS JOSE SANTOS CHOCANO 155 JOSE SANTOS CHOCANO 155 BAGUA GRANDE UTCUBAMBA AMAZONAS","20504380077","2","-78.4404681","-5.75691735"
"renipress.eess_00018171","renipress.microred_23_00_00","3","00018171","POLICLINICO MILITAR CHORRILLOS","150108","4","1","3","2524522","JORGE ENRIQUE ESCOBEDO RODRIGUEZ ","01/01/1990","AV: ESCUELA MILITAR S/N VILLA MILITAR OESTE","20131369124","1","-77.0190155","-12.1567124"
"renipress.eess_00018303","renipress.microred_8_00_00","6","00018303","TOPICO DE ENFERMERIA C.E.B.E. ""SANTA TERESA DE COUDERC","070102","1","1","3","5147800","ESTHER SANTISTEBAN ROBLES ","07/02/1980","AVENIDA AVENIDA VENEZUELA S/N NÚMERO S/N DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO","20153408191","2","",""
"renipress.eess_00018420","renipress.microred_19_00_00","5","00018420","CLINICA DOCENTE ESTOMATOLOGICA CAMPUS UNIVERSITARIO - UAP - FILIAL CHICLAYO","140112","99","0","1","074-202085","ANTONIO VICTOR DURAN PICHO ","03/03/2014","PASAJE MARIA DE OLIVA MZ.B LT S/N","20303063766","2","",""
"renipress.eess_00018451","renipress.microred_25_00_00","4","00018451","SANIDAD BAMAL","170101","2","1","3","979979326","ROBERTO CARLOS PAREJA RIVAS ","22/08/1978","OTROS BASE AÉREA DE PUERTO MALDONADO S/N NÚMERO S/N DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS","20144364059","2","-69.23130785","-12.62975039"
"renipress.eess_00018510","renipress.microred_23_00_00","5","00018510","UNIDAD EJECUTORA 020:SANIDAD DE LA PNP.","150140","99","0","1","01 - 4341389","EDWIN ALFREDO LOAYZA OREJON ","01/05/2014","CALLE MANUEL OLGUIN CUADRA 6 S/N","20504380077","2","",""
"renipress.eess_00018555","renipress.microred_30_00_00","4","00018555","SANIDAD AGRAJ","220601","2","1","3","938137593","JORGE ANIBAL TAMAYO HUERTA ","28/02/1995","JIRÓN JIRON LORETO S/N  BASE FUERZA AEREA DEL PERU NÚMERO S/N DISTRITO JUANJUI PROVINCIA MARISCAL CACERES DEPARTAMENTO SAN MARTIN","20144364059","2","-76.73470384","-7.17614336"
"renipress.eess_00018641","renipress.microred_36_00_00","6","00018641","TOPICO DE ENFERMERIA DE LA IEI ""NIÑO JESUS DE PRAGA""","150130","1","1","3","12241996","VIOLETA ROSARIO SIANCAS ACUÑA ","03/07/2014","CALLE CALLE ANDREA DEL SARTO N° 300 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA","20153408191","2","-76.9946449","-12.0954417"
"renipress.eess_00018659","renipress.microred_4_00_00","3","00018659","HOSPITAL MILITAR DIVISIONARIO III DE AREQUIPA","040109","5","1","3","054-455327","ANTONIO RAFAEL CUYA BASURCO ","04/03/1993","ZOLEZZI","20131369124","1","-71.5125403","-16.400656"
"renipress.eess_00018660","renipress.microred_23_00_00","5","00018660","POLICLINICO ESCUELA DE OFICIALES PNP","150108","3","1","3","01-4671207","CARMEN MILAGRITOS PAZ SOLDAN OBLITAS ","13/05/1972","AVENIDA AVENIDA GUARDIA CIVIL S/N CHORRILLOS N?ERO S/N DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-76.99112869","-12.17845866"
"renipress.eess_00018845","renipress.microred_17_00_00","3","00018845","CENTRO MEDICO DEL BATALLON DE INGENIERIA DE CONSTRUCCION ""OLLANTAYTAMBO"" Nº 3","120301","2","1","3","949888288","ALVARO JESUS GUTIERREZ ROSA ","01/01/1972","CALLE CALLE PEDRO RUIZ GALLO S/N URB. SAN CARLOS N?ERO S/N DISTRITO CHANCHAMAYO PROVINCIA CHANCHAMAYO DEPARTAMENTO JUNIN","20131369124","2","-75.3210987","-11.0514713"
"renipress.eess_00018848","renipress.microred_8_00_00","5","00018848","POLICIA NACIONAL DEL PERU","070101","99","0","1","5388348","MANUEL ENRIQUE DIAZ CACERES ","05/10/1987","AV. ELMER FAUCETT N° 3900","20504380077","2","",""
"renipress.eess_00018950","renipress.microred_7_00_00","5","00018950","POSTA MEDICA PNP JAEN","060801","3","1","3","076-431613","MARIA GRICELDA ARRASCUE VILLEGAS ","01/06/1972","CALLE CALLE CAJAMARCA N° 340 CALLE CAJAMARCA N° 340 JAEN JAEN CAJAMARCA","20504380077","2","-78.806654","-5.70783986"
"renipress.eess_00019289","renipress.microred_1_00_00","3","00019289","CENTRO DE SALUD MILITAR ""EL MILAGRO"" 6° BRIG SVA","010704","3","1","3","041-471510","ALEJANDRA CRISTINA TRUJILLO RAFAEL ","24/04/1974","AVENIDA AVENIDA DEL EJERCITO S/N - FUERTE VENCEDORES DEL CENEPA NÚMERO S/N DISTRITO EL MILAGRO PROVINCIA UTCUBAMBA DEPARTAMENTO AMAZONAS","20131369124","2","-78.55931096","-5.63578103"
"renipress.eess_00019381","renipress.microred_8_00_00","6","00019381","TOPICO DE ENFERMERIA DEL LICEO NAVAL CAPITAN DE CORBETA MANUEL CLAVERO MUGA","070106","1","0","1","996389507","JESUS REINILDA MORENO VALDERRAMA ","15/04/1964","AV. MERCURIO S/N","20537130416","2","",""
"renipress.eess_00019390","renipress.microred_23_00_00","5","00019390","POSTA MEDICA ETS. PNP. SAN BARTOLO","150129","2","1","3","997585660","LESLIE SOCORRO CARI GORDILLO ","06/02/1992","AVENIDA AV. EL GOLF S/N SAN BARTOLO N?ERO S/N DISTRITO SAN BARTOLO PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-76.7704642","-12.3849381"
"renipress.eess_00019472","renipress.microred_32_00_00","3","00019472","CENTRO DE SALUD MILITAR FUERTE ARICA","230301","2","1","3","052-000000","MIRIAM AMPARO TALAVERA SILES ","01/02/2010","AV. LOS CLAVELES CDRA.3 S/N VILLA EL EDEN KM 1216 AV. PANAMERICANA SUR","20131369124","2","",""
"renipress.eess_00019984","renipress.microred_32_00_00","4","00019984","SANIDAD DE LA BASE AEREA DE TACNA","230101","99","1","3","000-000000","KATHERINE LIZBETH PEREZ UGARTE ","28/03/1984","OTROS CERRO INTIORKO FRENTE AL  MUSEO DEL CAMPO DE LA ALIANZA A 12 KM DE TACNA CERRO INTIORKO FRENTE AL  MUSEO DEL CAMPO DE LA ALIANZA A 12 KM DE TACNA TACNA TACNA TACNA","20144364059","2","",""
"renipress.eess_00020156","renipress.microred_18_00_00","3","00020156","MILITAR 32 BRIGADA INFANTERIA TRUJILLO","130101","4","1","3","044-211484","GISSELLA ARBILDO ACOSTA ","01/01/2008","AVENIDA AV AMERICA NORTE S/N URB PAY PAY - CUADRA 7 S/N AV AMERICA NORTE S/N URB PAY PAY - CUADRA 7 SAN BORJA LIMA LIMA","20131369124","2","",""
"renipress.eess_00020171","renipress.microred_4_00_00","4","00020171","DEPARTAMENTO DE SANIDAD GRUPO AÉREO N° 2","040108","3","1","3","054-492206","JORGE TUPAYACHI MOSQUEIRA ","01/01/1975","AVENIDA AVENIDA QUIÑONEZ S/N NÚMERO S/N DISTRITO LA JOYA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA","20144364059","2","-71.83581025","-16.41850613"
"renipress.eess_00020245","renipress.microred_33_00_00","3","00020245","POLICLINICO MILITAR ""GRAL BRIG JORGE GUIMAC BONIFAZ""","240101","4","1","3","072-522881","ROXANA GISSEL ORELLANA GOMEZ ","01/01/1950","AVENIDA AV. TACNA Nº 101 DISTRITO TUMBES PROVINCIA TUMBES DEPARTAMENTO TUMBES","20131369124","1","-80.4606256","-3.5695573"
"renipress.eess_00020382","renipress.microred_23_00_00","5","00020382","POLICLINICO PNP CHORRILLOS","150108","3","1","3","1-4675766; 1-4675766","SAMUEL FERNANDO YEPEZ RONDON ","01/03/1995","AVENIDA AV. CHORRILLOS N° 400 DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA","20504380077","2","-77.0234815","-12.15962789"
"renipress.eess_00020533","renipress.microred_24_00_00","3","00020533","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020534","renipress.microred_24_00_00","3","00020534","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020535","renipress.microred_24_00_00","3","00020535","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020536","renipress.microred_24_00_00","3","00020536","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020537","renipress.microred_24_00_00","3","00020537","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020538","renipress.microred_24_00_00","3","00020538","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020539","renipress.microred_24_00_00","3","00020539","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020540","renipress.microred_24_00_00","3","00020540","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020541","renipress.microred_24_00_00","3","00020541","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020542","renipress.microred_24_00_00","3","00020542","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020543","renipress.microred_24_00_00","3","00020543","IPRESS MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","1","3","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AVENIDA AV. CORNEJO PORTUGAL N° 1648 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO","20131369124","1","-73.25337675","-3.76212057"
"renipress.eess_00020544","renipress.microred_24_00_00","3","00020544","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020545","renipress.microred_24_00_00","3","00020545","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020546","renipress.microred_24_00_00","3","00020546","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020547","renipress.microred_24_00_00","3","00020547","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020548","renipress.microred_24_00_00","3","00020548","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020549","renipress.microred_24_00_00","3","00020549","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020550","renipress.microred_24_00_00","3","00020550","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020551","renipress.microred_24_00_00","3","00020551","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020552","renipress.microred_24_00_00","3","00020552","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020553","renipress.microred_24_00_00","3","00020553","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020554","renipress.microred_24_00_00","3","00020554","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020555","renipress.microred_24_00_00","3","00020555","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020556","renipress.microred_24_00_00","3","00020556","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020557","renipress.microred_24_00_00","3","00020557","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020558","renipress.microred_24_00_00","3","00020558","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020559","renipress.microred_24_00_00","3","00020559","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020560","renipress.microred_24_00_00","3","00020560","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020561","renipress.microred_24_00_00","3","00020561","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020562","renipress.microred_24_00_00","3","00020562","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020563","renipress.microred_24_00_00","3","00020563","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020564","renipress.microred_24_00_00","3","00020564","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020565","renipress.microred_24_00_00","3","00020565","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020566","renipress.microred_24_00_00","3","00020566","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020567","renipress.microred_24_00_00","3","00020567","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020568","renipress.microred_24_00_00","3","00020568","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020569","renipress.microred_24_00_00","3","00020569","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020570","renipress.microred_24_00_00","3","00020570","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020571","renipress.microred_24_00_00","3","00020571","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020572","renipress.microred_24_00_00","3","00020572","HOSPITAL MILITAR DIVISIONARIO ""SANTA ROSA"" IQUITOS","160101","99","0","1","065-266702","JAIME ZENON TRUJILLO LAFITTE ","01/09/1943","AV. CORNEJO PORTUGAL N° 1648","20131369124","1","",""
"renipress.eess_00020599","renipress.microred_32_00_00","5","00020599","SANIDAD  EESTP  LOCUMBA","230301","2","1","3","000-000000","EFRAIN VARGAS POMA ","28/02/2008","OTROS VILLA MUNICIPAL DE LOCUMBA S/N S/N VILLA MUNICIPAL DE LOCUMBA S/N LOCUMBA JORGE BASADRE TACNA","20504380077","2","-70.76973321","-17.61598343"
"renipress.eess_00020682","renipress.microred_36_00_00","3","00020682","EJERCITO PERUANO","150130","2","1","3","12554027","ANDREA MARIA ROJAS CONTRERAS ","20/12/1994","CALLE 27 S/N","20131369124","2","-76.985326","-12.0960869"
